,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
80,9060183934,Sinai Ventures,283577748,sinaivc.com,California,Los Angeles,United States,Venture Capital,Sinai Ventures invests in internet and software founders at all stages.,,;Enterprise Software;Commerce;Health;FinTech;Education;Software;Payment Card Industry (PCI);Information Technology;Productivity Tools;Insurance;Supply Chain
81,9059185491,Stanford Venture Capital Holdings,283577785,,,,,,,,
82,9060265369,Rimrock Venture Partners,283577658,,,Las Vegas,,,Rimrock Venture Partners,,;FinTech;E-Commerce;Clothing and Apparel
83,9060154932,Ransom Capital Ventures,283577621,,,,,,,,
84,9060046860,Remeditex Ventures,283577639,remeditex.com,TX,Dallas,United States,Venture Capital & Private Equity,"Remeditex was formed to invest in high quality, innovative, early stage projects that are judged to have commercialization potential.Remeditex was formed to invest in high quality, innovative, early stage projects that are judged to have commercialization potential. The goal is to help investigators establish the commercial viability of their research making it attractive to traditional investors.",(214) 506-2662,
85,9060114771,PCS Ventures,283577567,,,,,,,,
86,9059996813,MI Ventures,283577463,www.miventuresllc.com,NY,New York,United States,Venture Capital & Private Equity,"MI Ventures is a seed-stage startup capital investor focused on investments in technology companies in New York.MI Ventures is a company which strives to advise and invest in creative, disruptive 
business ventures.  MI Ventures participates in seed and series A rounds of investments to assist early stage companies in proving out their models and ideas that we hope better the world around us.",(646) 257-2650,;Marketing;Sustainablility;Family;Arts and Entertainment;Multimedia and Graphics Software;IoT;Clothing and Apparel
87,9060154779,IV Ventures,283577245,,,,,,,,
88,9060145197,"JatoTech Ventures ,",283577260,www.jatotech.com,TX,Austin,United States,,"At JatoTech Ventures, they are focused on helping talented entrepreneurs build great technology companies.At JatoTech Ventures, they are focused on helping talented entrepreneurs build great technology companies. This mission drives them and everything they do, from how they organize their firm to their investment strategy.",5127955860,
89,9060183926,Foundamental,283577069,foundamental.com,Berlin,Berlin,Germany,Venture Capital,"Foundamental is the global investor in construction, renovation and design technology.",,;Transportation;Supply Chain;Innovation Management;Construction;Information Technology;Software Development;Real Estate;Human Resources;Raw Materials;Engineering;Software;Design;E-Commerce;Hardware;3D Printing;Sustainablility;FinTech;Home and Garden;DeepTech;Telecommunications;Sales;Manufacturing
90,9060036978,Fordham Venture Capital,283577067,,,,,,,,
91,9059204516,G7 Ventures,283577093,,,,,,,,
92,9059194926,Fox Hollow Ventures,283577076,,,,,,,,
93,9060076614,Farid Ventures,283577046,farid.com,Riyadh Province,Houston,Saudi Arabia,,Farid Ventures provides capital and advisory services for early and growth-stage enterprises providing software.,,
94,9060057090,Diamond TechVentures,283576914,diamondtechventures.com,California,Palo Alto,United States,Venture Capital,Diamond Tech Ventures is a venture capital firm with offices in the USA and Hong Kong.,(650)838-0813,
95,9060228629,Small Ventures USA,283576505,smallventuresusa.com,TX,Houston,United States,Oil & Energy,"Small Ventures USA is a Texas-based private equity firm provides operational and financial-trading capabilities to its investment portfolio.Small Ventures USA LLC is an oil and energy company based out of 2017 Morse St, Houston, Texas, United States.",7133417916,;Software;Supply Chain
96,9060037008,Samsung NEXT,283576388,samsungnext.com,California,Mountain View,United States,Venture Capital,Samsung NEXT invests in transformative early-stage software and services startups., +1 201-229-7090,;Streaming Platforms;Commerce;HealthTech;Government and Military;Productivity Tools;Insurance;Web Services;Retail Investing Products;IoT;Information Technology;Software Development;Service Industry;Enterprise Software;Marketing;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Consulting;Software;Design;E-Commerce;Hardware;Cybersecurity;Search Software;Extended Reality;Sustainablility;3D Printing;FinTech;DeepTech;Telecommunications
97,9060028565,Oyster Ventures,283576475,oyster.vc,CA,San Francisco,United States,,"Oyster Ventures is a venture capital firm investing in exceptional new-frontier technology companies.Oyster Ventures is a venture capital firm investing in exceptional new-frontier technology companies. They target companies that bring liquidity and efficiency to antiquated industries, companies that enable globalization, with leverage to massively scale. It also specializes in early-stage investments in startups in fintech, with a focus on",,;Crowdfunding;Legal;Web Services;Retail Investing Products;Biotechnology;Construction;Information Technology;Pharmaceuticals;Software Development;Service Industry;Enterprise Software;LegalTech;Delivery Services;Arts and Entertainment;Crypto;Software;E-Commerce;Travel and Tourism;FinTech;Manufacturing;Business Development;Restaurants;Consumer Durables
98,9059996795,Hanna Ventures,283576458,,,Newport Beach,,,Hanna Ventures is a California-based VC firm that does investments in early stage technology and service companies.Hanna Ventures is a California-based VC firm that specializes in investments in early stage technology and service companies.,,;Laundry and Dry-Cleaning
99,9059194991,Insight Venture Partners,283576502,www.insightpartners.com,NY,New York,United States,Financial Services,"Insight Partners is a private equity firm that invests in growth-stage technology and software companies.Insight Partners is a private equity firm that invests in growth-stage technology and software companies. Across their people and their portfolio, they encourage a culture around a core belief growth equals opportunity.Founded in 1995, the firm currently has over $20 billion of assets under management and has cumulatively invested in more than", +1 212-230-9200,;Commerce;Transportation;Education;Productivity Tools;Supply Chain;Web Services;Biotechnology;Payment Card Industry (PCI);Construction;Information Technology;Pharmaceuticals;Enterprise Software;LegalTech;Delivery Services;Marketing;Arts and Entertainment;Health;Multimedia and Graphics Software;Software;Social Media;Energy;E-Commerce;Hardware;Cybersecurity;3D Printing;FinTech;Life Sciences;DeepTech;Database Management;Telecommunications;Sales;Business Development;Restaurants;Consumer Durables
100,9060209745,SWaN & Legend Venture Partners,283576090,swanandlegend.com,Virginia,Leesburg,United States,Venture Capital,SWaN & Legend Venture Partners is a consumer-focused venture capital firm that invests in customer service-based companies.,(703)771-6301,;Marketing;Home and Garden;Education;Social Media;Information Technology;E-Commerce;Enterprise Software
101,9060013209,Samson Venture Partners,283576001,www.samsonvp.com,DC,Washington,United States,,Samson Venture Partners is an investment group employing clinical and FDA regulatory experts in discerning life science opportunities.,,
102,9060209700,Riot VC,283575805,,,Not Listed,,,Riot.vc,,;Industrial Engineering and Automation;DeepTech;Government and Military;Hardware;Automotive
103,9060183923,Lool Ventures,283575538,www.lool.vc,Tel Aviv District,Tel Aviv,Israel,Venture Capital & Private Equity,"lool Ventures is a venture capital firm that invests in early stage Israeli startups.We are a venture capital firm investing in early-stage startups, based in Tel Aviv.  We work shoulder to shoulder with exceptional founders with huge dreams that once realized will make the world a better place.",,;Industrial Engineering and Automation;Legal;HealthTech;User Support;Government and Military;Insurance;Women's Products;Web Services;Innovation Management;Biotechnology;Construction;Information Technology;Automotive;LegalTech;Real Estate;Arts and Entertainment;Health;Software;Social Media;E-Commerce;Hardware;Recreation and Leisure;Search Software;Mental Health;Home and Garden;DeepTech;Sales;Manufacturing;AgTech
104,9060046702,Plug and Play Ventures,283575465,www.plugandplaytechcenter.com/,CA,Sunnyvale,United States,Venture Capital & Private Equity,"Plug and Play is an innovation platform bringing together startups and large corporations.Plug and Play is a seed and early-stage investor focused on great teams leading emerging growth companies.  Plug and Play runs 12 industry-specific accelerator programs twice a year, that acts as a platform for major corporations and high quality startups to connect and collaborate.Located in the heart of Silicon Valley, Plug and Play", +1 408-524-1400,;Industrial Engineering and Automation;Crowdfunding;Transportation;Commerce;Agriculture and Farming;HealthTech;Location Based Services;Government and Military;InsurTech;Clothing and Apparel;Supply Chain;Web Services;Innovation Management;Aerospace;Biotechnology;IoT;Payment Card Industry (PCI);Information Technology;Pharmaceuticals;Boating and Marine;Software Development;Automotive;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Fraud Detection;Engineering;Software;Social Media;Energy;Consulting;E-Commerce;Cybersecurity;Recreation and Leisure;Sustainablility;Travel and Tourism;FinTech;DeepTech;Sales;Manufacturing;Business Development;AgTech;Consumer Durables;Accounting
105,9060013117,Linden Ventures,283575383,,,,,,,,
106,9060183855,DNX Ventures (fka Draper Nexus Ventures),283574930,www.dnx.vc/,CA,San Mateo,United States,,"DNX Ventures is an early stage VC firm focusing on B2B Startups that are shaping industries and transforming the way we live and work.The hardest thing for early stage B2B Startups is to find the first customer who can validate your Product Market Fit and grow your business together. Since 2011, they have created more than 100 partnerships between startups and Fortune 500 companies by leveraging their CXO network with Global Conglomerates.",,;Industrial Engineering and Automation;Transportation;Education;User Support;Location Based Services;Productivity Tools;Supply Chain;Web Services;Aerospace;Construction;Information Technology;Enterprise Software;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Fraud Detection;Multimedia and Graphics Software;Consulting;Software;Design;Social Media;E-Commerce;Cybersecurity;Events;FinTech;Product Management;DeepTech;Database Management;Telecommunications;Sales;Business Development;Security
